EXPOCODE 3250031_1   WHP-ID P31     CRUISE DATES 012594 TO 021994         20020814WHPOSIODM                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  TCARBN  ALKALI      PH  PHTEMP  CFC-11  CFC-12         QUALT1         QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG           DEG C PMOL/KG PMOL/KG                             *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* *******         ******* *******                             *
      81       1      19      19  1414.5  3.1593 34.5715   127.9  3.0568 34.5265   128.3   76.30   36.55    0.01    2.51  2268.8    -9.0  7.5444   25.00  -9.000  -9.000 32244444429299 32244444429299
      81       1      18      18  1618.7  2.7045 34.5954   136.8  2.5903 34.5943   136.7  107.34   36.82    0.01    2.53  2299.8  2385.2  7.5509   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1      17      17  1821.4  2.3944 34.6157   141.5  2.2673 34.6142   142.0  113.69   36.56    0.01    2.51  2305.7    -9.0  7.5588   25.00  -9.000  -9.000 22222222229299 22222222229299
      81       1      16      16  2022.0  2.1610 34.6349   141.8  2.0202 34.6351   141.2  121.13   36.67    0.01    2.52  2313.3  2399.1  7.5583   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1      15      15  2219.7  1.9961 34.6475   141.8  1.8409 34.6467   140.3  128.50   36.83    0.01    2.52  2321.3    -9.0  7.5607   25.00  -9.000  -9.000 22222222229299 22222222229299
      81       1      14      14  2426.3  1.9014 34.6551   142.5  1.7296 34.6543   140.0  132.32   36.94    0.01    2.52  2323.2  2409.5  7.5617   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1      13      13  2632.2  1.8250 34.6606   142.0  1.6359 34.6608   140.1  136.60   37.00    0.01    2.53  2327.3    -9.0  7.5603   25.00  -9.000  -9.000 22222222229299 22222222229299
      81       1      12      12  2838.1  1.7433 34.6654   142.2  1.5367 34.6644   141.7  139.26   37.00    0.01    2.52  2329.6  2417.3  7.5651   25.00   0.000  -0.003 22222222222244 22222222222244
      81       1      11      11  3042.0  1.6700 34.6707   145.0  1.4454 34.6692   144.7  140.26   36.80    0.01    2.51  2328.9    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222229999 22222222229999
      81       1      10      10  3144.2  1.6246 34.6735   146.7  1.3911 34.6726   146.6  139.59   36.54    0.00    2.50  2327.2  2417.8  7.5684   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1       9       9  3246.6  1.5858 34.6765   149.7  1.3431 34.6760   149.8  138.71   36.33    0.00    2.49  2323.1    -9.0  7.5733   25.00  -9.000  -9.000 22222222229299 22222222229299
      81       1       8       8  3348.2  1.5622 34.6791   152.4  1.3100 34.6780   153.8  137.62   36.12    0.00    2.46  2319.0  2412.5  7.5770   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1       7       7  3450.4  1.5244 34.6820   158.4  1.2627 34.6810   157.5  136.75   35.86    0.00    2.44  2315.7    -9.0  7.5815   25.00  -9.000  -9.000 22222222229299 22222222229299
      81       1       6       6  3552.7  1.4800 34.6851   163.3  1.2090 34.6852   162.2  135.05   35.50    0.00    2.41  2309.9  2394.6  7.5873   25.00  -9.000  -9.000 22222222222299 22222222222299
      81       1       5       5  3629.3  1.4233 34.6898   167.7  1.1458 34.6886   169.2  132.54   34.98    0.00    2.38  2303.0  2405.5  7.5912   25.00  -0.001  -0.002 22222222222244 22222222222244
      81       1       4       4  3705.6  1.3230 34.6961   176.2  1.0402 34.6957   178.2  128.23   34.25    0.00    2.33  2292.1  2395.4  7.5981   25.00   0.010  -0.004 22222222222244 22222222222244
      81       1       3       3  3781.9  1.2703 34.7003   185.2  0.9809 34.6989   184.9  124.77   33.67    0.00    2.29  2284.9    -9.0  7.6009   25.00   0.005   0.002 22222222229244 22222222229244
      81       1       2       2  3858.3  1.2327 34.7035   191.3  0.9363 34.7023   189.3  121.94   33.26    0.00    2.27  2279.3  2384.6  7.6043   25.00   0.010   0.002 22222222222244 22222222222244
      81       1       1       1  3943.0  1.2061 34.7054   193.6  0.9015 34.7057   192.7  120.71   33.05    0.00    2.25    -9.0    -9.0  7.6060   25.00   0.003  -0.002 22322222299244 22322222299244
      82       1      29      29     4.5 29.6730 34.5084   190.6 29.6719 34.5084   192.0    1.47    0.16    0.00    0.18    -9.0    -9.0 -9.0000   -9.00   1.597   0.875 22222222299944 22222222299944
      82       1      28      28    16.7 29.6395 34.5216   195.0 29.6354 34.5088   193.0    1.27    0.16    0.00    0.18    -9.0    -9.0 -9.0000   -9.00   1.626   0.923 22222222299944 22222222299944
      82       1      27      27    56.6 29.1882 35.4183   197.6 29.1745 35.3568    -9.0   -9.00   -9.00   -9.00   -9.00    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 32249999999999 32249999999999
      82       1      26      26   106.7 27.1788 36.0802   192.3 27.1541 36.0903   192.1    1.24    0.16    0.00    0.27    -9.0    -9.0 -9.0000   -9.00   1.735   0.964 22222222299944 22222222299944
      82       1      25      25   206.9 20.4507 35.8606   145.0 20.4116 35.8575   147.9    2.87    7.40    0.00    0.78    -9.0    -9.0 -9.0000   -9.00   1.808   0.985 22222222299944 22222222299944
      82       1      24      24   307.6 13.6672 35.0034   113.5 13.6233 35.0100   113.1   10.74   17.72    0.01    1.49    -9.0    -9.0 -9.0000   -9.00   1.020   0.534 22222222299944 22222222299944
      82       1      23      23   408.6  9.3056 34.6441   117.0  9.2600 34.6413   113.5   23.19   27.61    0.01    1.99    -9.0    -9.0 -9.0000   -9.00   0.223   0.131 22222222299944 22222222299944
      82       1      22      22   509.0  7.5204 34.5509   122.2  7.4700 34.5521   127.0   30.87   30.64    0.00    2.13    -9.0    -9.0 -9.0000   -9.00   0.105   0.061 22222222299944 22222222299944
      82       1      21      21   609.4  6.3743 34.4971   129.8  6.3189 34.4991   133.7   38.19   32.59    0.00    2.24    -9.0    -9.0 -9.0000   -9.00   0.057   0.036 22222222299944 22222222299944
      82       1      20      20   709.9  5.7097 34.4949   129.5  5.6482 34.4975   124.1   48.08   34.90    0.00    2.40    -9.0    -9.0 -9.0000   -9.00   0.022   0.020 22222222299944 22222222299944
      82       1      19      19   785.2  5.3728 34.4893   128.5  5.3064 34.4905   129.0   52.09   35.06    0.00    2.41    -9.0    -9.0 -9.0000   -9.00   0.015   0.013 22222222299944 22222222299944
      82       1      18      18   859.7  5.0849 34.5024   120.7  5.0136 34.5029   120.6   59.24   36.33    0.00    2.49    -9.0    -9.0 -9.0000   -9.00   0.012   0.012 22222222299944 22222222299944
      82       1      17      17   935.2  4.5978 34.4946   128.4  4.5232 34.4949   129.8   64.00   35.75    0.00    2.45    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      16      16  1012.2  4.4343 34.5063   127.0  4.3542 34.5063   129.5   69.14   36.39    0.00    2.49    -9.0    -9.0 -9.0000   -9.00   0.001   0.003 22222222299944 22222222299944
      82       1      15      15  1113.1  3.9789 34.5263   127.3  3.8939 34.5240   129.3   78.75   36.81    0.00    2.53    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      14      14  1214.3  3.6156 34.5389   136.3  3.5253 34.5383   133.9   85.25   36.60    0.00    2.52    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      13      13  1415.0  3.0274 34.5702   135.3  2.9263 34.5696   137.4   97.84   36.61    0.00    2.52    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      12      12  1616.2  2.7171 34.5936   136.7  2.6029 34.5937   138.2  105.83   36.82    0.00    2.53    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      11      11  1818.7  2.3874 34.6163   140.3  2.2605 34.6164   141.1  114.13   36.77    0.00    2.53    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1      10      10  2023.1  2.1471 34.6358   142.2  2.0065 34.6358   141.9  122.78   36.77    0.00    2.53    -9.0    -9.0 -9.0000   -9.00   0.001  -0.001 22222222299944 22222222299944
      82       1       9       9  2226.6  2.0420 34.6450   142.0  1.8854 34.6441   141.5  127.35   36.83    0.00    2.53    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       8       8  2428.5  1.9273 34.6528   140.4  1.7548 34.6524   139.9  132.80   36.88    0.00    2.55    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       7       7  2631.2  1.8269 34.6606   143.2  1.6378 34.6614   140.6  136.05   36.94    0.00    2.54    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       6       6  2834.7  1.7370 34.6652   142.8  1.5308 34.6664   142.7  137.87   36.78    0.00    2.54    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       5       5  3037.9  1.6329 34.6726   147.8  1.4095 34.6721   147.7  138.87   36.57    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.005  -0.003 22222222299944 22222222299944
      82       1       4       4  3139.5  1.5932 34.6755   149.3  1.3609 34.6760   150.4  139.03   36.47    0.00    2.50    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       3       3  3242.2  1.5500 34.6786   153.4  1.3085 34.6784   153.4  138.56   36.20    0.00    2.48    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       2       2  3343.5  1.5224 34.6814   156.5  1.2715 34.6818   156.7  137.26   35.94    0.00    2.46    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      82       1       1       1  3446.4  1.4738 34.6853   161.9  1.2138 34.6851   162.0  134.73   35.52    0.00    2.44    -9.0    -9.0 -9.0000   -9.00   0.001  -0.002 22222222299944 22222222299944
      83       1      28      28     2.5 29.8449 34.2858   197.4 29.8443 34.2884   193.0    1.69    0.09    0.00    0.17    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      27      27    11.3 29.8427 34.2887   193.8 29.8400 34.2921   190.9    1.67    0.09    0.00    0.16    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      26      26    56.5 28.8651 35.5478   198.5 28.8514 35.5668   202.9    1.47    0.09    0.00    0.19    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      25      25   106.8 26.4135 36.1376    -9.0 26.3893 36.0834   189.3    1.63    0.14    0.00    0.26    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 24522222299999 24522222299999
      83       1      24      24   207.4 19.1193 35.6737    -9.0 19.0820 35.7015   147.8    3.45    7.92    0.01    0.81    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 24522222299999 24522222299999
      83       1      23      23   307.5 14.7783 35.1294   126.9 14.7320 35.1248   131.9    8.56   14.73    0.01    1.25    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      22      22   407.8 10.0000 34.6710   136.3  9.9523 34.6802   134.6   17.15   23.58    0.01    1.74    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      21      21   509.0  7.2723 34.5256   133.9  7.2229 34.5241   140.3   30.33   29.96    0.00    2.07    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      20      20   609.4  6.3249 34.4944   138.2  6.2697 34.4954   137.8   38.55   32.27    0.01    2.21    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      19      19   609.7  6.3081 34.4956   138.2  6.2530 34.4962   137.9   38.71   32.38    0.00    2.22    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      18      18   710.0  5.6830 34.4947   130.6  5.6216 34.4953   128.8   47.86   34.53    0.01    2.37    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      17      17   810.8  5.1022 34.4938   131.6  5.0351 34.4949   129.1   56.84   35.43    0.00    2.43    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      16      16   911.7  4.5295 34.4856   138.1  4.4575 34.4869   141.2   62.89   35.01    0.00    2.40    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      15      15  1013.2  4.0710 34.5027   138.1  3.9937 34.5042   141.5   72.09   35.48    0.00    2.44    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      14      14  1214.3  3.5399 34.5391   131.5  3.4503 34.5390   137.3   85.08   36.22    0.00    2.49    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      13      13  1416.7  2.9780 34.5692   142.9  2.8774 34.5706   141.1   97.48   36.27    0.00    2.49    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      12      12  1618.7  2.5788 34.5985   146.0  2.4661 34.5990   143.7  108.17   36.27    0.00    2.49    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      11      11  1818.5  2.3955 34.6142   142.5  2.2686 34.6149   142.8  113.96   36.43    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1      10      10  2017.2  2.2043 34.6300   141.0  2.0633 34.6299   142.7  120.82   36.59    0.00    2.52    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1       9       9  2218.9  2.0691 34.6407   144.6  1.9127 34.6415   143.5  125.57   36.53    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1       8       8  2429.2  1.9011 34.6524   144.9  1.7290 34.6543   143.9  130.59   36.64    0.00    2.52    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1       7       7  2533.8  1.7929 34.6601   143.6  1.6134 34.6610   144.7  133.21   36.53    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.003  -0.001 22222222299944 22222222299944
      83       1       6       6  2634.9  1.7604 34.6626   145.4  1.5723 34.6636   144.6  134.00   36.58    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.004  -0.005 22222222299944 22222222299944
      83       1       5       5  2735.8  1.7164 34.6661   145.4  1.5199 34.6667   145.2  136.44   36.58    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      83       1       4       4  2838.8  1.6971 34.6678   145.9  1.4914 34.6693   145.5  137.64   36.58    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.003   0.002 22222222299944 22222222299944
      83       1       3       3  2940.2  1.6875 34.6692   145.6  1.4723 34.6688   145.6  138.44   36.64    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.003  -0.001 22222222299944 22222222299944
      83       1       2       2  3041.7  1.6756 34.6709   146.5  1.4509 34.6706   146.8  138.19   36.58    0.00    2.51    -9.0    -9.0 -9.0000   -9.00  -0.004  -0.002 22222222299944 22222222299944
      83       1       1       1  3129.3  1.6730 34.6712   147.9  1.4398 34.6733   147.2  137.94   36.42    0.00    2.51    -9.0    -9.0 -9.0000   -9.00   0.002  -0.003 22232222299944 22232222299944
      84       1      26      26     3.2 29.6800 34.1974   195.1 29.6792 34.1970   193.7    1.54    0.09    0.00    0.16    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      84       1      25      25    11.6 29.6809 34.2014   194.2 29.6780 34.1995   193.6    1.34    0.09    0.00    0.16    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      84       1      24      24    57.1 28.5395 35.6086   199.9 28.5259 35.5873   204.0    1.33    0.09    0.00    0.19    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      84       1      23      23   107.5 25.9645 35.6888   197.0 25.9405 35.6762   204.6    1.31    0.09    0.00    0.18    -9.0    -9.0 -9.0000   -9.00   1.810   1.002 22222222299944 22222222299944
      84       1      22      22   207.3 21.9939 36.0030   161.4 21.9527 36.0065   155.9    1.85    4.85    0.02    0.58    -9.0    -9.0 -9.0000   -9.00   1.759   0.953 22222222299944 22222222299944
      84       1      21      21   308.0 14.2832 35.0872   138.2 14.2379 35.1078   133.1    8.44   14.86    0.01    1.24    -9.0    -9.0 -9.0000   -9.00   1.097   0.515 22222222299944 22222222299944
      84       1      20      20   408.0 10.2742 34.7088   104.8 10.2257 34.7087   104.4   20.18   25.92    0.01    1.90    -9.0    -9.0 -9.0000   -9.00   0.326   0.165 22222222299944 22222222299944
      84       1      19      19   408.1 10.2545 34.7065   104.8 10.2060 34.7067   104.3   20.34   26.08    0.01    1.92    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      84       1      18      18   508.2  7.4894 34.5457   129.6  7.4392 34.5445   132.4   30.06   30.22    0.01    2.09    -9.0    -9.0 -9.0000   -9.00   0.327   0.165 22222222299944 22222222299944
      84       1      17      17   609.9  6.4335 34.5115   125.1  6.3777 34.5119   128.0   40.14   33.07    0.01    2.27    -9.0    -9.0 -9.0000   -9.00   0.052   0.055 22222222299944 22222222299944
      84       1      16      16   709.7  5.7622 34.5014   123.2  5.7005 34.5023   123.1   48.77   34.97    0.00    2.39    -9.0    -9.0 -9.0000   -9.00   0.027   0.089 22222222299944 22222222299944
      84       1      15      15   810.6  5.2023 34.4925   124.9  5.1347 34.4960   128.1   55.56   35.34    0.00    2.42    -9.0    -9.0 -9.0000   -9.00   0.015   0.003 22222222299944 22222222299944
      84       1      14      14   911.6  4.4512 34.4707   150.2  4.3797 34.4725   150.2   60.52   34.44    0.00    2.35    -9.0    -9.0 -9.0000   -9.00  -9.000  -9.000 22222222299999 22222222299999
      84       1      13      13  1012.7  4.1524 34.4923   140.9  4.0745 34.4924   145.8   68.44   35.13    0.00    2.40    -9.0    -9.0 -9.0000   -9.00   0.014   0.040 22222222299944 22222222299944
      84       1      12      12  1213.1  3.4175 34.5369   141.8  3.3291 34.5387   141.5   86.68   35.98    0.00    2.46    -9.0    -9.0 -9.0000   -9.00  -0.002   0.001 22222222299944 22222222299944
